,retorno_medio_diario,retorno_medio_diario,retorno_medio_diario,retorno_acumulado,retorno_acumulado,retorno_acumulado,volatilidade,volatilidade,volatilidade,max_drawdown,max_drawdown,max_drawdown,pl_medio,pl_medio,pl_medio,captacao_media,captacao_media,captacao_media,resgate_medio,resgate_medio,resgate_medio,cotistas_medio,cotistas_medio,cotistas_medio,fluxo_liquido_medio,fluxo_liquido_medio,fluxo_liquido_medio,sharpe,sharpe,sharpe
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,417.8719032132967,17766.843286768504,2018,31904.373504316278,1353672.7031380166,2018,4478.0255315745635,187409.64318120337,2018,-0.026733601446807944,0.08518780758711593,2021,890455270.7884018,1964392346.2163818,2021,3654003.432905875,6785647.536257462,2021,2179451.3019570494,4256167.585593438,2021,9450.15911826924,43572.877760123585,2021,1474552.130948826,5537535.7173390305,2021,17.94675735480145,87.72881020965184,2018
1,582.9385028838077,51570.979156691756,23391,2.4505631182080485,329.35953823153653,23412,6778.1112343591385,619220.3950755633,23391,-0.05990990668785128,0.1462763908100294,23611,257326978.0772751,1612030252.879818,23611,308861.06907263596,1385073.0676148045,23611,393822.3450847533,2066028.4387061782,23611,65.92907946559316,260.0847590317579,23611,-84961.27601211739,1441141.5119050047,23611,0.9379624151052314,2.2157511348626344,23386
2,0.0007469815444754878,0.0049333266892175025,390,0.19003282498712773,1.065813089319349,390,0.004605342787844989,0.07609293468159985,390,-0.007766761101664077,0.06291329626690169,390,13031363113.843767,23380948903.99401,390,162912799.94355217,348262250.2906069,390,160623766.22771263,351356736.2497424,390,14416.576157220175,64901.264009962906,390,2289033.7158395103,24503519.56320498,390,16.08922894418978,12.43737027367863,390
3,-1644.6402559071776,156104.91149321548,1845,-22.16399268933692,830.8764206909115,1845,44929.49533116056,1031960.3268860679,1841,-39.16884650509693,861.5760834860068,1845,31520538.64646785,304678416.8292619,1845,96333.95441191028,817693.4453427707,1845,574161.0561006384,2231043.3969822978,1845,108.95177256101749,963.2947218881365,1845,-477827.10168872814,2023573.724253546,1845,-0.11855603120963326,0.08728468727347463,1841
