,retorno_medio_diario,retorno_medio_diario,retorno_medio_diario,retorno_acumulado,retorno_acumulado,retorno_acumulado,volatilidade,volatilidade,volatilidade,max_drawdown,max_drawdown,max_drawdown,pl_medio,pl_medio,pl_medio,captacao_media,captacao_media,captacao_media,resgate_medio,resgate_medio,resgate_medio,cotistas_medio,cotistas_medio,cotistas_medio,fluxo_liquido_medio,fluxo_liquido_medio,fluxo_liquido_medio,sharpe,sharpe,sharpe
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.00983072002401131,0.006339111901212292,1251,-0.9997790118030686,0.004906543390455411,1251,0.09779630881993484,0.02794432345409722,1251,-0.9998063077534364,0.004762971056512761,1251,16555578.452735249,22626951.948493406,1251,12571.958528885094,53942.09382830041,1251,167641.3514044854,204107.05898888397,1251,12.108654897984346,49.79791756096476,1251,-155069.3928756003,194700.19228408166,1251,-0.09208899196682298,0.031189819561730767,1251
1,0.0006849440083671125,0.00063058273502738,21245,0.17961459619828388,0.17902261577340997,21266,0.004691644926594269,0.005670879556842175,21245,-0.04407288233416193,0.07792295325930748,21299,89812525.57087918,152167109.3091968,21299,97703.26928403428,240936.48087378405,21299,99800.72158831476,220492.13860860158,21299,58.73147112835547,244.19665822010634,21299,-2097.4523042804676,271865.76796404936,21299,1.1938707126726187,3.8119710916924148,21241
