,retorno_medio_diario,retorno_medio_diario,retorno_medio_diario,retorno_acumulado,retorno_acumulado,retorno_acumulado,volatilidade,volatilidade,volatilidade,max_drawdown,max_drawdown,max_drawdown,pl_medio,pl_medio,pl_medio,captacao_media,captacao_media,captacao_media,resgate_medio,resgate_medio,resgate_medio,cotistas_medio,cotistas_medio,cotistas_medio,fluxo_liquido_medio,fluxo_liquido_medio,fluxo_liquido_medio,sharpe,sharpe,sharpe
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0009731767999649715,0.02696350630617143,24550,0.24105907040409724,7.3740421046059135,24571,0.00888920733782481,0.4173115385687,24550,-0.0521747351712584,0.11133559994393138,24771,224177854.86196998,855470824.9501603,24771,407133.49742347375,1635701.1186904458,24771,367435.0187320437,1486323.4863414613,24771,130.64552573141188,563.5698959810665,24771,39698.47869143015,1462488.1849707868,24771,2.1644457291618964,25.553072326175155,24545
1,5228.152926601518,230774.2258060824,2007,32084.428431006654,1357377.6045163162,2007,120105.81657702645,2331235.7468489925,2003,-36.07907435297079,826.120230298096,2007,151197103.52471438,2564810701.9930873,2007,129372.28314613813,1123376.2012602342,2007,526193.3010939939,2116855.153285816,2007,80.95260629625366,639.0895784458576,2007,-396821.0179478559,2078733.5133475724,2007,-0.10723468193357977,0.10403682278774487,2003
2,1684.051325493321,40028.80720552589,565,0.17257101133389657,0.8862590366746183,565,17215.0103134251,409190.92698705895,565,-0.012880390376804659,0.09127631483603654,566,11656243262.854105,20619161465.743923,566,117822407.02348882,296751568.9258612,566,116389299.81915587,298959227.6969244,566,10129.012305146063,54317.79349452366,566,1433107.2043329393,22648742.567341052,566,15.561816485069615,14.358771597498189,565
3,0.006181475530882029,0.12331687766472009,522,0.21347826244617138,0.47774790774662984,522,0.016179028847744546,0.23060273463678807,522,-0.05296245080580343,0.11950100893572795,523,1074088859.4881845,1412711534.6134565,523,2597994.9357672287,4715219.535953623,523,2622676.7617889,4099703.4470577384,523,33168.6245344802,81050.46926446585,523,-24681.826021671204,3426985.777689719,523,4.79756196932419,11.05348156465155,522
