CNPJ,Fundo,Variavel,Valor,Z-Score
20743601000100,NOME NAO ENCONTRADO,captacao_media,1141984631.7338212,25.0824
23731558000142,NOME NAO ENCONTRADO,captacao_media,172423767.9335743,3.7345
25341064000187,NOME NAO ENCONTRADO,captacao_media,208223113.58116466,4.5227
26199519000134,NOME NAO ENCONTRADO,captacao_media,339627865.76835346,7.416
26786661000188,NOME NAO ENCONTRADO,captacao_media,189525798.44120482,4.1111
27146328000177,NOME NAO ENCONTRADO,captacao_media,2563889803.8425803,56.3901
27157075000137,NOME NAO ENCONTRADO,captacao_media,200227158.89824,4.3467
27717359000130,NOME NAO ENCONTRADO,captacao_media,480908084.775502,10.5268
28152799000150,NOME NAO ENCONTRADO,captacao_media,154926809.5213889,3.3493
29152383000103,NOME NAO ENCONTRADO,captacao_media,149804896.3652209,3.2365
29224634000100,NOME NAO ENCONTRADO,captacao_media,295594209.70612246,6.4465
29323674000109,NOME NAO ENCONTRADO,captacao_media,235947679.36251998,5.1332
30630384000197,NOME NAO ENCONTRADO,captacao_media,191888378.13329318,4.1631
32312120000110,NOME NAO ENCONTRADO,captacao_media,196075733.42043823,4.2553
32312124000107,NOME NAO ENCONTRADO,captacao_media,267518021.85585657,5.8283
34658789000194,NOME NAO ENCONTRADO,captacao_media,342731786.33408004,7.4844
34658859000104,NOME NAO ENCONTRADO,captacao_media,176196214.15748,3.8176
35823433000121,NOME NAO ENCONTRADO,captacao_media,156078030.67835343,3.3746
37380811000175,NOME NAO ENCONTRADO,captacao_media,510309601.2551004,11.1741
37525998000158,NOME NAO ENCONTRADO,captacao_media,386920478.5302778,8.4573
37553253000100,NOME NAO ENCONTRADO,captacao_media,1142532631.5789473,25.0945
40750123000164,NOME NAO ENCONTRADO,captacao_media,509810899.4789157,11.1631
41755256000196,NOME NAO ENCONTRADO,captacao_media,466707828.32843375,10.2141
42411782000100,NOME NAO ENCONTRADO,captacao_media,1270001519.4496398,27.9011
42592315000115,NOME NAO ENCONTRADO,captacao_media,3411873576.231748,75.0611
42592333000105,NOME NAO ENCONTRADO,captacao_media,552880678.0041224,12.1115
42592357000156,NOME NAO ENCONTRADO,captacao_media,554175809.0615447,12.14
42592423000198,NOME NAO ENCONTRADO,captacao_media,141641414.09148002,3.0567
43617343000102,NOME NAO ENCONTRADO,captacao_media,265423158.79935998,5.7822
43617375000108,NOME NAO ENCONTRADO,captacao_media,220153643.5474,4.7854
43617404000131,NOME NAO ENCONTRADO,captacao_media,228241943.71868,4.9635
43690520000186,NOME NAO ENCONTRADO,captacao_media,152407843.3538247,3.2938
45081677000130,NOME NAO ENCONTRADO,captacao_media,539828482.1524097,11.8241
45103742000180,NOME NAO ENCONTRADO,captacao_media,530780036.24124503,11.6248
46133770000103,NOME NAO ENCONTRADO,captacao_media,3428651743.2943263,75.4306
50628101000180,NOME NAO ENCONTRADO,captacao_media,211207188.6964,4.5885
50803123000139,NOME NAO ENCONTRADO,captacao_media,258904438.34751004,5.6387
50803936000129,NOME NAO ENCONTRADO,captacao_media,754615359.9833734,16.5533
51225664000190,NOME NAO ENCONTRADO,captacao_media,610723486.5226104,13.3851
51998694000139,NOME NAO ENCONTRADO,captacao_media,141305393.1325703,3.0493
54891935000134,NOME NAO ENCONTRADO,captacao_media,233593083.00710842,5.0813
55574437000120,NOME NAO ENCONTRADO,captacao_media,361508966.3212851,7.8978
58824505000150,NOME NAO ENCONTRADO,captacao_media,196157633.10393572,4.2571
58952085000198,NOME NAO ENCONTRADO,captacao_media,170187806.02638555,3.6853
60587009000172,NOME NAO ENCONTRADO,captacao_media,290081733.55482054,6.3251
61265448000121,NOME NAO ENCONTRADO,captacao_media,535642887.44417715,11.7319
62809863000161,NOME NAO ENCONTRADO,captacao_media,287943859.34694916,6.278
00812433000141,BNB AUTOMÁTICO CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESP LIMITADA,resgate_medio,206856733.33658633,4.4721
00834074000123,CAIXA PRÁTICO FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA,resgate_medio,196455826.46180722,4.2442
00852311000189,BB TOP DI RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA,resgate_medio,193911958.8517886,4.1884
01129004000137,ITAÚ EMPRESA TRUST RF REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,resgate_medio,409594101.93554217,8.9148
01597187000115,SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,resgate_medio,430417432.0398795,9.3711
01599628000118,ITAÚ CORP PLUS RENDA FIXA REFERENCIADO DI FIF CIC RESPONSABILIDADE LIMITADA,resgate_medio,158866734.07361448,3.4204
01608573000165,BB TOP RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,resgate_medio,1826413243.2228863,39.9621
01624316000117,ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,resgate_medio,242000880.90120482,5.2422
01630558000113,SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA,resgate_medio,167377105.35732,3.6069
02266145000164,BB EXTRAMERCADO EXCLUSIVO FAT FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,resgate_medio,193798353.93296748,4.1859
02506721000101,BB RENDA FIXA SIMPLES SOLIDEZ DIFERENCIADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,resgate_medio,378291279.4500408,8.2288
02513875000112,FUNDO DE INVESTIMENTO FINANCEIRO TESOURO RENDA FIXA RESPONSABILIDADE LIMITADA,resgate_medio,484611446.0678455,10.5586
03187084000102,ITAÚ PP RENDA FIXA CURTO PRAZO FIF CIC RESP LIMITADA,resgate_medio,173133932.6510887,3.7331
03256793000100,BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA,resgate_medio,188959861.50650603,4.0799
03389374000139,BB TOP RF ARROJADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,resgate_medio,406405955.6087251,8.8449
03504023000121,BB TOP PRINCIPAL RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA,resgate_medio,366987130.95878047,7.9811
03737206000197,NOME NAO ENCONTRADO,resgate_medio,160828051.66847387,3.4634
04160232000168,BB MILENIO 32 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,resgate_medio,255451460.8308,5.537
05943661000174,BB RENDA FIXA REFERENCIADO DI PLUS ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,resgate_medio,427637546.3098374,9.3101
06006188000161,BB TOP DI C RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,resgate_medio,734154789.8882858,16.027
06175696000173,ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA,resgate_medio,2397354607.2616467,52.4734
07214377000192,NOME NAO ENCONTRADO,resgate_medio,502686462.89852,10.9547
07408525000100,NOME NAO ENCONTRADO,resgate_medio,371711227.9049796,8.0846
07593972000186,NOME NAO ENCONTRADO,resgate_medio,542401010.2494737,11.825
07966986000106,NOME NAO ENCONTRADO,resgate_medio,270047207.53888446,5.8568
08212681000163,NOME NAO ENCONTRADO,resgate_medio,882298644.192008,19.2733
08915927000163,NOME NAO ENCONTRADO,resgate_medio,594557780.64772,12.9679
09215250000113,NOME NAO ENCONTRADO,resgate_medio,969763650.9328113,21.19
09577447000100,NOME NAO ENCONTRADO,resgate_medio,852962013.4108434,18.6305
10347195000102,NOME NAO ENCONTRADO,resgate_medio,159776197.94169813,3.4404
10551370000170,NOME NAO ENCONTRADO,resgate_medio,353779845.37020075,7.6917
10565506000100,NOME NAO ENCONTRADO,resgate_medio,167236295.55362207,3.6039
10686433000104,NOME NAO ENCONTRADO,resgate_medio,156046891.77376002,3.3587
11046645000181,NOME NAO ENCONTRADO,resgate_medio,370906503.89571995,8.067
11351449000110,NOME NAO ENCONTRADO,resgate_medio,216021476.17156,4.6729
11419792000150,NOME NAO ENCONTRADO,resgate_medio,587749076.1664001,12.8187
11419818000160,NOME NAO ENCONTRADO,resgate_medio,640143669.627269,13.9669
13077415000105,NOME NAO ENCONTRADO,resgate_medio,359732798.44752,7.8221
14933427000157,NOME NAO ENCONTRADO,resgate_medio,441292290.00820714,9.6094
16565016000181,NOME NAO ENCONTRADO,resgate_medio,279008695.7016466,6.0532
16877448000128,NOME NAO ENCONTRADO,resgate_medio,628592330.815743,13.7138
16916063000122,NOME NAO ENCONTRADO,resgate_medio,224813962.01554218,4.8656
17000151000142,NOME NAO ENCONTRADO,resgate_medio,357257510.4825703,7.7679
17209712000118,NOME NAO ENCONTRADO,resgate_medio,146431826.3608502,3.148
17455369000191,NOME NAO ENCONTRADO,resgate_medio,545206529.26272,11.8865
17898543000170,NOME NAO ENCONTRADO,resgate_medio,258096356.2121687,5.5949
18060364000122,NOME NAO ENCONTRADO,resgate_medio,193654575.7968,4.1828
19303792000100,NOME NAO ENCONTRADO,resgate_medio,256654533.36759037,5.5633
19700409000149,NOME NAO ENCONTRADO,resgate_medio,163895074.8099197,3.5306
20743601000100,NOME NAO ENCONTRADO,resgate_medio,1212001314.0728047,26.4983
22080558000167,NOME NAO ENCONTRADO,resgate_medio,231469512.20287448,5.0114
23731558000142,NOME NAO ENCONTRADO,resgate_medio,169893732.63104418,3.6621
25341064000187,NOME NAO ENCONTRADO,resgate_medio,201026905.44152611,4.3443
26199519000134,NOME NAO ENCONTRADO,resgate_medio,311335398.7616064,6.7616
26724752000199,NOME NAO ENCONTRADO,resgate_medio,144137719.71959513,3.0977
26786661000188,NOME NAO ENCONTRADO,resgate_medio,187017052.21409637,4.0373
27146328000177,NOME NAO ENCONTRADO,resgate_medio,2677952990.271855,58.6223
27157075000137,NOME NAO ENCONTRADO,resgate_medio,194353105.30464,4.1981
27717359000130,NOME NAO ENCONTRADO,resgate_medio,481347062.9809638,10.4871
28152799000150,NOME NAO ENCONTRADO,resgate_medio,155922866.5911905,3.3559
29152383000103,NOME NAO ENCONTRADO,resgate_medio,145590338.99642572,3.1295
29224634000100,NOME NAO ENCONTRADO,resgate_medio,211987561.3388571,4.5845
29323674000109,NOME NAO ENCONTRADO,resgate_medio,232687163.9534,5.0381
30630384000197,NOME NAO ENCONTRADO,resgate_medio,190796533.39630523,4.1201
32312120000110,NOME NAO ENCONTRADO,resgate_medio,194969755.78948206,4.2116
32312124000107,NOME NAO ENCONTRADO,resgate_medio,266636202.66474104,5.7821
34658789000194,NOME NAO ENCONTRADO,resgate_medio,341792252.878,7.429
34658859000104,NOME NAO ENCONTRADO,resgate_medio,174980377.58928,3.7736
35823433000121,NOME NAO ENCONTRADO,resgate_medio,155747793.18666667,3.3521
37380811000175,NOME NAO ENCONTRADO,resgate_medio,509953613.7535743,11.114
37525998000158,NOME NAO ENCONTRADO,resgate_medio,388578803.94400793,8.4542
37553253000100,NOME NAO ENCONTRADO,resgate_medio,1065872641.1065991,23.2961
38658114000104,NOME NAO ENCONTRADO,resgate_medio,140472684.6724,3.0174
40750123000164,NOME NAO ENCONTRADO,resgate_medio,500553653.53815264,10.908
41755256000196,NOME NAO ENCONTRADO,resgate_medio,474385182.2928113,10.3345
42411782000100,NOME NAO ENCONTRADO,resgate_medio,1267390199.96344,27.712
42592315000115,NOME NAO ENCONTRADO,resgate_medio,3395611576.0741057,74.3487
42592333000105,NOME NAO ENCONTRADO,resgate_medio,568778000.0068572,12.403
42592357000156,NOME NAO ENCONTRADO,resgate_medio,566525516.2698374,12.3537
42592423000198,NOME NAO ENCONTRADO,resgate_medio,141973869.23236,3.0503
43617343000102,NOME NAO ENCONTRADO,resgate_medio,280452505.49568,6.0848
43617375000108,NOME NAO ENCONTRADO,resgate_medio,218348052.34676,4.7239
43617404000131,NOME NAO ENCONTRADO,resgate_medio,227411723.49607998,4.9225
43690520000186,NOME NAO ENCONTRADO,resgate_medio,150805713.9807968,3.2438
45081677000130,NOME NAO ENCONTRADO,resgate_medio,539332106.2373092,11.7578
45103742000180,NOME NAO ENCONTRADO,resgate_medio,531903870.2512852,11.595
46133770000103,NOME NAO ENCONTRADO,resgate_medio,3420827461.3860817,74.9013
50628101000180,NOME NAO ENCONTRADO,resgate_medio,207727239.4854,4.4912
50803123000139,NOME NAO ENCONTRADO,resgate_medio,253378022.68578315,5.4915
50803936000129,NOME NAO ENCONTRADO,resgate_medio,710196006.8452208,15.502
51225664000190,NOME NAO ENCONTRADO,resgate_medio,608617784.972008,13.276
54891935000134,NOME NAO ENCONTRADO,resgate_medio,233788348.9829719,5.0622
55574437000120,NOME NAO ENCONTRADO,resgate_medio,302357672.56108433,6.5648
58824505000150,NOME NAO ENCONTRADO,resgate_medio,209368898.71991968,4.5271
58952085000198,NOME NAO ENCONTRADO,resgate_medio,169940172.99369478,3.6631
60587009000172,NOME NAO ENCONTRADO,resgate_medio,290350629.274359,6.3017
61265448000121,NOME NAO ENCONTRADO,resgate_medio,536465443.2435443,11.6949
00756851000169,BB RENDA FIXA REFERENCIADO DI ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA,cotistas_medio,131545.516,9.1204
00812433000141,BNB AUTOMÁTICO CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESP LIMITADA,cotistas_medio,117182.2248995984,8.1173
01627516000123,SICREDI - FIF RENDA FIXA CURTO PRAZO RESGATE FÁCIL - RESPONSABILIDADE LIMITADA,cotistas_medio,52951.5140562249,3.6316
02185027000121,NOME NAO ENCONTRADO,cotistas_medio,470451.436,32.7886
02543811000164,SANTANDER CENTRUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,cotistas_medio,56987.17269076305,3.9135
02910278000121,SANTANDER VIP RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,cotistas_medio,64986.28112449799,4.4721
03766575000108,BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA,cotistas_medio,146025.0562248996,10.1316
04288966000127,BB RENDA FIXA CURTO PRAZO AUTOMÁTICO SETOR PÚBLICO FIC FIF RESPONSABILIDADE LIMITADA,cotistas_medio,101470.224,7.02
04857834000179,BB RENDA FIXA LONGO PRAZO TESOURO SELIC FIC FIF RESPONSABILIDADE LIMITATA,cotistas_medio,127068.04,8.8077
05102500000158,BB RENDA FIXA MAIS AUTOMÁTICO SIMPLES FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,cotistas_medio,136420.58232931726,9.4608
05114716000133,CAIXA FÁCIL FIC DE CLASSE DE FIF RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA,cotistas_medio,538016.3935742972,37.5071
05943661000174,BB RENDA FIXA REFERENCIADO DI PLUS ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,cotistas_medio,593025.2398373984,41.3488
06015368000100,NOME NAO ENCONTRADO,cotistas_medio,101447.15662650602,7.0184
07667259000130,NOME NAO ENCONTRADO,cotistas_medio,222399.74297188755,15.4654
08610270000126,NOME NAO ENCONTRADO,cotistas_medio,48838.39357429719,3.3444
09300207000156,NOME NAO ENCONTRADO,cotistas_medio,74211.81673306772,5.1164
09636393000107,NOME NAO ENCONTRADO,cotistas_medio,136789.51807228915,9.4866
09720710000160,NOME NAO ENCONTRADO,cotistas_medio,140076.95238095237,9.7162
10551370000170,NOME NAO ENCONTRADO,cotistas_medio,169211.33333333334,11.7509
10731794000117,NOME NAO ENCONTRADO,cotistas_medio,69486.28514056225,4.7864
10783480000168,NOME NAO ENCONTRADO,cotistas_medio,93146.97590361445,6.4387
10843445000197,NOME NAO ENCONTRADO,cotistas_medio,93631.75502008032,6.4726
12796232000187,NOME NAO ENCONTRADO,cotistas_medio,50955.018939393936,3.4922
13966586000195,NOME NAO ENCONTRADO,cotistas_medio,72312.17338709677,4.9837
14508652000146,NOME NAO ENCONTRADO,cotistas_medio,68156.76305220883,4.6935
17502869000137,NOME NAO ENCONTRADO,cotistas_medio,245673.562248996,17.0907
18719154000101,NOME NAO ENCONTRADO,cotistas_medio,61579.18875502008,4.2341
18799585000117,MB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,cotistas_medio,68399.38955823293,4.7105
19782311000188,NOME NAO ENCONTRADO,cotistas_medio,65104.0562248996,4.4803
19831126000136,NOME NAO ENCONTRADO,cotistas_medio,54502.26907630522,3.7399
20335522000151,NOME NAO ENCONTRADO,cotistas_medio,174072.9076305221,12.0904
20879578000177,NOME NAO ENCONTRADO,cotistas_medio,49519.32142857143,3.3919
21287436000183,NOME NAO ENCONTRADO,cotistas_medio,191917.00401606425,13.3366
22051699000151,NOME NAO ENCONTRADO,cotistas_medio,167587.0843373494,11.6374
22791329000150,NOME NAO ENCONTRADO,cotistas_medio,213849.5903614458,14.8683
22963439000152,NOME NAO ENCONTRADO,cotistas_medio,52777.60240963855,3.6195
24634254000120,NOME NAO ENCONTRADO,cotistas_medio,50380.385542168675,3.4521
26199519000134,NOME NAO ENCONTRADO,cotistas_medio,438482.1967871486,30.5559
26507128000130,NOME NAO ENCONTRADO,cotistas_medio,64412.85140562249,4.432
26559284000144,NOME NAO ENCONTRADO,cotistas_medio,95888.47619047618,6.6302
27717359000130,NOME NAO ENCONTRADO,cotistas_medio,74236.2610441767,5.1181
28320756000137,NOME NAO ENCONTRADO,cotistas_medio,59343.819277108436,4.078
29224634000100,NOME NAO ENCONTRADO,cotistas_medio,599831.4734693877,41.8241
29546256000180,ITAÚ AÇÕES BLUE FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,cotistas_medio,684122.4658634538,47.7107
29562673000117,NOME NAO ENCONTRADO,cotistas_medio,45785.91164658635,3.1312
32312124000107,NOME NAO ENCONTRADO,cotistas_medio,222493.70916334662,15.4719
32387924000189,NOME NAO ENCONTRADO,cotistas_medio,78331.21115537849,5.4041
32388007000119,NOME NAO ENCONTRADO,cotistas_medio,68555.96385542168,4.7214
32893503000120,NOME NAO ENCONTRADO,cotistas_medio,50438.9437751004,3.4561
32972925000190,NOME NAO ENCONTRADO,cotistas_medio,56862.48192771084,3.9047
35690218000108,NOME NAO ENCONTRADO,cotistas_medio,71070.27888446215,4.897
36498670000127,NOME NAO ENCONTRADO,cotistas_medio,55160.389558232935,3.7859
36986672000165,NOME NAO ENCONTRADO,cotistas_medio,72559.2329317269,5.001
37910132000160,NOME NAO ENCONTRADO,cotistas_medio,625852.8910505837,43.6413
39342722000160,NOME NAO ENCONTRADO,cotistas_medio,60198.908,4.1378
40121890000104,NOME NAO ENCONTRADO,cotistas_medio,109921.15261044177,7.6102
40156155000136,NOME NAO ENCONTRADO,cotistas_medio,110985.45381526105,7.6845
40386403000135,NOME NAO ENCONTRADO,cotistas_medio,357285.5120967742,24.8854
42592315000115,NOME NAO ENCONTRADO,cotistas_medio,55906.71138211382,3.838
42699466000177,NOME NAO ENCONTRADO,cotistas_medio,698247.530120482,48.6972
42730834000100,NOME NAO ENCONTRADO,cotistas_medio,89799.99598393575,6.205
43121002000141,NOME NAO ENCONTRADO,cotistas_medio,47663.409638554214,3.2623
43617343000102,NOME NAO ENCONTRADO,cotistas_medio,438661.696,30.5685
44345473000104,NOME NAO ENCONTRADO,cotistas_medio,55124.71485943775,3.7834
44459200000182,NOME NAO ENCONTRADO,cotistas_medio,110204.112,7.63
45088717000175,NOME NAO ENCONTRADO,cotistas_medio,90804.23046875,6.2751
45088790000147,NOME NAO ENCONTRADO,cotistas_medio,48645.59765625,3.3309
45160183000140,NOME NAO ENCONTRADO,cotistas_medio,84625.79919678715,5.8437
45278833000157,NOME NAO ENCONTRADO,cotistas_medio,131758.20948616602,9.1352
45823918000179,NOME NAO ENCONTRADO,cotistas_medio,112928.16064257028,7.8202
46610180000124,NOME NAO ENCONTRADO,cotistas_medio,519412.0923694779,36.2078
46610198000126,NOME NAO ENCONTRADO,cotistas_medio,74722.32661290323,5.152
47176334000184,BRADESCO IV FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,cotistas_medio,72262.24096385542,4.9802
47177431000191,ALFA AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA,cotistas_medio,226576.0779220779,15.757
47177894000153,BRADESCO BA FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,cotistas_medio,505614.3534136546,35.2442
47178058000193,BRADESCO FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,cotistas_medio,816995.488,56.9902
47178405000188,BRADESCO MAXI FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,cotistas_medio,175566.56626506025,12.1947
48973783000116,NOME NAO ENCONTRADO,cotistas_medio,53039.36947791165,3.6378
49647466000172,NOME NAO ENCONTRADO,cotistas_medio,47272.70682730924,3.235
49920157000124,NOME NAO ENCONTRADO,cotistas_medio,67924.38247011953,4.6773
51253495000100,NOME NAO ENCONTRADO,cotistas_medio,129361.9076305221,8.9679
51488342000133,NOME NAO ENCONTRADO,cotistas_medio,56566.01204819277,3.884
51998694000139,NOME NAO ENCONTRADO,cotistas_medio,117786.09638554217,8.1595
52239457000157,NOME NAO ENCONTRADO,cotistas_medio,48248.50602409639,3.3032
54486055000182,ITAÚ AÇÕES IBRX ATIVO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,cotistas_medio,586509.4618473896,40.8937
54603259000156,NOME NAO ENCONTRADO,cotistas_medio,141208.6465863454,9.7952
68599141000106,BB RENDA FIXA LONGO PRAZO AUTOMÁTICO FIC FIF RESPONSABILIDADE LIMITADA,cotistas_medio,87485.80722891567,6.0434
88002696000136,SANTANDER ÔNIX AÇÕES - CIC FIF RESP LIMITADA,cotistas_medio,266458.3172690763,18.5423
00822055000187,BB RF IV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA,fluxo_liquido_medio,68834944.94303644,19.1656
00834074000123,CAIXA PRÁTICO FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-36948792.50819278,-10.3027
00852311000189,BB TOP DI RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-13983606.716666669,-3.9053
01597187000115,SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-25059756.990963876,-6.9908
01608573000165,BB TOP RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-77611630.60280514,-21.6303
01624316000117,ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-33282539.906867504,-9.2814
01630558000113,SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA,fluxo_liquido_medio,-39722968.27428001,-11.0756
02266145000164,BB EXTRAMERCADO EXCLUSIVO FAT FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-73538542.00947155,-20.4956
02506721000101,BB RENDA FIXA SIMPLES SOLIDEZ DIFERENCIADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,fluxo_liquido_medio,-13847400.094204068,-3.8673
02513875000112,FUNDO DE INVESTIMENTO FINANCEIRO TESOURO RENDA FIXA RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-85642410.28784549,-23.8674
02611573000187,SETOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,fluxo_liquido_medio,-46126361.95185185,-12.8594
03069104000140,SANTANDER PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,fluxo_liquido_medio,-11859675.83546184,-3.3136
03298200000160,BB RENDA FIXA LONGO PRAZO CORPORATE FIC FIF CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-11497842.776999995,-3.2128
03389374000139,BB TOP RF ARROJADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,42090629.46047807,11.7154
03399411000190,BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA,fluxo_liquido_medio,47807164.628714874,13.3079
03504023000121,BB TOP PRINCIPAL RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,56975285.55004066,15.8619
03537407000140,BRASILPREV RT FIX II FIC FIF RENDA FIXA RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-13820676.486544713,-3.8599
03553305000119,BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA RIVIERA - RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,11539591.369277105,3.2048
03737219000166,NOME NAO ENCONTRADO,fluxo_liquido_medio,-25520936.99493976,-7.1193
04118854000128,PETROS LIQUIDEZ FI FINANCEIRO - CI RF - RESP LIMITADA,fluxo_liquido_medio,26582764.42848,7.3954
04150666000187,CAIXA MASTER LIQUIDEZ FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO - RESP LIMITADA,fluxo_liquido_medio,14057382.890642568,3.9061
04160232000168,BB MILENIO 32 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-15146002.877159983,-4.2291
04822739000130,FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CREDIT - CRÉDITO PRIVADO - RESP LIMITADA,fluxo_liquido_medio,-11228913.620080322,-3.1379
04857792000176,BB ELET BANCOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP RESP LIMITADA,fluxo_liquido_medio,24697844.149799198,6.8703
04857834000179,BB RENDA FIXA LONGO PRAZO TESOURO SELIC FIC FIF RESPONSABILIDADE LIMITATA,fluxo_liquido_medio,11132094.5308,3.0912
04934357000106,BB ATACADO FEDERAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,11489923.536056913,3.1909
05025886000141,SANTANDER RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-47538363.6478,-13.2527
05615621000101,ODESSA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-14340068.074738955,-4.0046
05786938000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13539918.314016074,-3.7817
05943661000174,BB RENDA FIXA REFERENCIADO DI PLUS ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,fluxo_liquido_medio,-28926171.37056911,-8.0679
06001785000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,-22951270.318008132,-6.4034
